Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2020-04-21 10:36:05,44.240.182.243,93.192.27.168,42369,10546,UDP,1200,Control,HTTP,Laborum molestias labore voluptatem. Iusto ea a officiis aliquam sapiente ipsum.,IoC Detected,63.6,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Rohan Guha,Mozilla/5.0 (Android 5.0.1; Mobile; rv:55.0) Gecko/55.0 Firefox/55.0,Segment C,"Kavali, Telangana",,Log Data,Alert Data,Server
2023-09-04 04:20:33,132.125.45.241,22.162.227.199,33880,12716,ICMP,1403,Control,FTP,Illo alias eveniet maiores. Placeat consectetur doloremque similique repudiandae est dolorem. Distinctio eos libero. Sed similique iste odit.,IoC Detected,34.1,Alert Triggered,Malware,Known Pattern A,Logged,High,Yashvi Korpal,Opera/9.98.(Windows NT 5.01; ff-SN) Presto/2.9.172 Version/10.00,Segment B,"Katni, Telangana",121.178.48.40,,Alert Data,Firewall
2022-05-23 10:12:56,91.1.121.237,95.130.164.44,23506,19387,UDP,397,Data,FTP,Commodi incidunt illo blanditiis. Porro veniam unde et id.,,11.58,,Intrusion,Known Pattern A,Ignored,Medium,Armaan Amble,Opera/8.56.(X11; Linux i686; fa-IR) Presto/2.9.166 Version/11.00,Segment C,"Siwan, Mizoram",206.164.192.195,,Alert Data,Server
2021-02-20 11:40:23,102.234.37.139,69.153.29.163,46695,38701,UDP,706,Data,DNS,"Ab aperiam odio maiores cumque dolores eaque. Modi sapiente beatae maxime libero. Blanditiis repellendus fugit commodi.
Sed architecto sapiente possimus. Explicabo sequi nemo voluptatem.",,25.34,,Malware,Known Pattern A,Blocked,Low,Miraan Korpal,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/9753-06-04 06:14:36 Firefox/5.0,Segment C,"Sonipat, Karnataka",,Log Data,Alert Data,Server
2022-01-08 06:07:57,30.35.83.127,129.145.41.194,39780,35342,ICMP,943,Control,HTTP,Voluptatum architecto repellat asperiores distinctio ex. Laborum quisquam ea ex beatae. Veritatis nesciunt quaerat quo dignissimos. Necessitatibus est eaque occaecati nemo.,,39.52,,Malware,Known Pattern A,Ignored,Medium,Rohan Sarraf,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/533.24.3 (KHTML, like Gecko) Version/5.0.2 Safari/533.24.3",Segment C,"Etawah, Kerala",,Log Data,,Firewall
2021-09-24 03:32:38,33.190.114.102,152.95.135.228,56630,49537,ICMP,122,Control,FTP,Totam molestias minima assumenda asperiores placeat in enim. Impedit dicta illum ea adipisci rerum. Nostrum consequatur corporis.,,60.7,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Ahana  Wali,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/14.0.810.0 Safari/532.1",Segment C,"Delhi, Goa",193.119.76.94,Log Data,,Firewall
2022-10-17 09:42:07,104.153.198.241,96.80.148.171,18073,21851,UDP,1297,Control,DNS,Distinctio repellendus veniam. Omnis saepe eaque facilis aliquid quia molestias sequi. Numquam quaerat amet labore deleniti aut.,,37.04,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Vardaniya Dhingra,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/17.0.860.0 Mobile/04K266 Safari/533.2",Segment A,"Shimla, Bihar",180.252.169.156,,Alert Data,Firewall
2021-06-09 06:11:30,161.79.197.254,188.221.87.148,24989,31035,UDP,932,Data,HTTP,Ad odit culpa sapiente error unde assumenda. Aut unde maiores rerum vitae rerum minima fuga. Quas culpa porro vel architecto deleniti perferendis a.,IoC Detected,29.74,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Krish Bera,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/26.0.877.0 Safari/533.0",Segment B,"Srinagar, Uttarakhand",,,,Firewall
2023-09-09 22:32:07,121.95.92.58,11.12.104.68,18995,19020,UDP,261,Control,HTTP,"Eos asperiores rem earum. Quia eos cum nihil distinctio maxime.
Beatae sit occaecati deserunt ut.
Quibusdam fugit nemo delectus delectus. Explicabo iste doloribus iure aperiam.",,5.63,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Nakul Madan,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.19.2 (KHTML, like Gecko) Version/5.0 Safari/533.19.2",Segment B,"Howrah, Madhya Pradesh",90.117.123.197,Log Data,Alert Data,Server
2020-07-05 03:00:59,62.246.153.206,212.40.154.128,23029,29317,UDP,271,Data,FTP,Soluta quibusdam error minus eos laboriosam. Voluptatem perferendis qui odio temporibus ea dolorem a. Nobis amet reprehenderit sapiente molestiae architecto sint.,IoC Detected,69.98,,Malware,Known Pattern B,Blocked,High,Nakul Batta,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_6 rv:3.0; unm-US) AppleWebKit/534.20.3 (KHTML, like Gecko) Version/5.0.1 Safari/534.20.3",Segment B,"Unnao, Himachal Pradesh",,,,Server
2023-10-09 07:49:59,86.51.106.62,128.36.216.236,63709,8072,UDP,309,Control,FTP,Repellendus iusto reprehenderit dolore voluptas alias. Ipsam doloribus beatae error eius molestiae repellat repudiandae.,,11.33,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Mamooty Karpe,Mozilla/5.0 (Windows 98; mn-MN; rv:1.9.1.20) Gecko/9612-07-19 19:04:24 Firefox/3.8,Segment A,"Guntur, Chhattisgarh",,,,Firewall
2022-02-14 08:17:30,89.62.174.33,20.129.227.179,36262,28371,ICMP,799,Control,HTTP,"Praesentium ad distinctio ab est.
Eum velit saepe perferendis voluptates dolores. Cumque possimus aliquid accusantium sunt tempore soluta.
Sequi odit deserunt iure. Sint impedit porro.",IoC Detected,94.1,,Malware,Known Pattern A,Blocked,High,Pihu Arya,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_9) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/46.0.883.0 Safari/535.1",Segment B,"Unnao, Mizoram",169.153.204.198,Log Data,Alert Data,Server
2020-02-03 08:30:40,61.68.185.118,175.230.215.169,54493,45621,TCP,1141,Data,FTP,Sit similique et fugit officiis quisquam explicabo. Magni omnis nisi iste sint. Necessitatibus eos in.,,3.1,,Malware,Known Pattern A,Ignored,Medium,Oorja Sachdev,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.40.4 (KHTML, like Gecko) Version/5.0.5 Safari/533.40.4",Segment C,"Mumbai, Rajasthan",1.106.252.5,,Alert Data,Firewall
2022-10-22 09:57:00,154.117.20.103,54.199.80.169,16970,57732,ICMP,1204,Control,DNS,Minus fugit aut laudantium praesentium earum vero id. Reprehenderit repellat adipisci quas sequi modi.,IoC Detected,1.66,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Armaan Uppal,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/40.0.843.0 Safari/534.2",Segment C,"South Dumdum, Sikkim",201.245.123.88,Log Data,,Firewall
2023-07-22 19:44:34,131.171.155.130,78.15.142.243,2485,30911,ICMP,271,Control,FTP,Corrupti qui corrupti hic soluta error. Et explicabo magnam non nihil. Est quas qui consequuntur asperiores sed.,,18.76,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Tiya Rama,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.1),Segment B,"Jodhpur, Rajasthan",81.200.79.205,Log Data,,Firewall
2021-04-05 02:49:40,173.28.63.125,172.238.74.13,18440,28193,TCP,136,Data,HTTP,"Eveniet autem unde nemo soluta. Earum et dolor architecto quisquam.
Totam unde asperiores explicabo debitis tenetur ullam. Sapiente temporibus accusamus quo.",IoC Detected,69.49,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Eshani Bakshi,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3 rv:4.0; it-IT) AppleWebKit/531.1.4 (KHTML, like Gecko) Version/5.1 Safari/531.1.4",Segment C,"Jamalpur, Karnataka",,Log Data,Alert Data,Server
2022-12-01 15:14:48,201.216.128.52,136.60.29.159,9005,57139,ICMP,1487,Control,HTTP,Corrupti minus magni nulla tenetur. Reprehenderit sint possimus quam impedit magnam repellendus. Perferendis rem commodi laboriosam.,,52.31,,Intrusion,Known Pattern A,Logged,Medium,Samar Rao,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/532.12.2 (KHTML, like Gecko) Version/4.1 Safari/532.12.2",Segment C,"Bangalore, Madhya Pradesh",,Log Data,,Server
2023-03-15 07:59:53,121.70.203.159,39.167.205.201,33405,57932,TCP,757,Control,FTP,Distinctio optio voluptates iste alias nostrum totam. Placeat ipsum blanditiis ipsum vitae. Eum doloribus omnis odio architecto voluptatum ipsam natus.,,58.4,,Malware,Known Pattern B,Ignored,Medium,Yakshit Khanna,Mozilla/5.0 (Android 4.3.1; Mobile; rv:54.0) Gecko/54.0 Firefox/54.0,Segment C,"Panihati, Sikkim",,Log Data,,Server
2022-04-15 13:44:18,165.171.214.142,44.225.103.122,26523,19329,TCP,179,Control,DNS,Exercitationem facilis molestias animi repudiandae. Pariatur saepe a ipsam quam ab. Itaque dolores provident quasi beatae numquam amet non.,,37.5,Alert Triggered,Malware,Known Pattern B,Logged,Low,Prerak Rajagopalan,Opera/8.74.(X11; Linux x86_64; mi-NZ) Presto/2.9.185 Version/11.00,Segment B,"Srinagar, Meghalaya",122.206.40.158,,Alert Data,Server
2020-04-06 16:07:19,66.140.62.111,145.143.29.194,30236,51141,ICMP,539,Data,FTP,Officia voluptates dolore deserunt explicabo sit dolores. Provident sint fuga repudiandae quaerat. Sequi illo nihil necessitatibus.,,14.74,,DDoS,Known Pattern B,Ignored,Low,Rasha Kala,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.45.4 (KHTML, like Gecko) Version/5.0.2 Safari/533.45.4",Segment B,"Sasaram, Kerala",,,Alert Data,Firewall
2021-09-12 11:42:28,49.48.30.46,190.0.107.58,22103,9680,ICMP,1005,Control,DNS,Esse culpa repudiandae voluptatem deserunt. Magnam sunt ipsam. Sapiente quod quibusdam ad.,,95.31,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Krish Gala,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/5.1),Segment A,"Haldia, Punjab",,Log Data,Alert Data,Server
2020-08-29 14:09:49,138.164.90.239,195.239.176.190,65470,7466,ICMP,1317,Data,DNS,"Sed eius rem. Voluptate mollitia minima quam dolor.
Delectus voluptatem eius odio a praesentium. Neque ea quos explicabo perspiciatis fugiat.
Quod dolor nulla.",IoC Detected,36.96,,DDoS,Known Pattern A,Ignored,Low,Madhup Ramesh,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.1.1 (KHTML, like Gecko) Version/4.0.5 Safari/534.1.1",Segment A,"Anand, Chhattisgarh",,,Alert Data,Firewall
2021-06-16 09:34:37,169.120.77.201,75.227.61.109,10476,46022,TCP,1150,Control,FTP,Dignissimos omnis nisi nam est nesciunt illo. Fuga veritatis tempore sint laudantium expedita sequi repudiandae. Eligendi nostrum deleniti saepe aperiam iure assumenda.,,76.22,,DDoS,Known Pattern B,Ignored,Low,Riaan Agate,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.0),Segment A,"Mangalore, Nagaland",59.91.203.202,,Alert Data,Server
2021-12-13 21:13:20,146.38.130.125,212.73.184.47,47016,35414,ICMP,958,Control,DNS,Voluptas doloremque tempora occaecati neque occaecati quisquam ipsam. Possimus voluptate aliquam labore autem aspernatur beatae nemo. Maxime voluptatibus consequatur impedit.,IoC Detected,21.79,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Tara Buch,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.0),Segment C,"Mehsana, Nagaland",135.242.11.144,,Alert Data,Server
2022-03-24 19:00:04,165.214.141.108,212.99.82.153,45368,24825,ICMP,1440,Control,HTTP,Ea excepturi aspernatur enim quasi adipisci molestias aliquam. Necessitatibus beatae vero quas repudiandae odio labore. Ipsa distinctio eaque consequuntur quae minus ea eum.,IoC Detected,91.72,,Intrusion,Known Pattern A,Logged,Medium,Uthkarsh Chawla,Mozilla/5.0 (Windows NT 6.0; aa-ET; rv:1.9.2.20) Gecko/7526-05-07 20:51:46 Firefox/3.8,Segment A,"Ambarnath, Andhra Pradesh",,Log Data,Alert Data,Server
2020-04-14 05:15:42,16.223.138.190,90.219.145.215,43492,54565,ICMP,900,Data,FTP,"Aut tempore dolor blanditiis. Ipsa ad mollitia velit accusantium.
Quis officiis quibusdam voluptate totam. Voluptates temporibus mollitia aspernatur. Doloribus odio consequuntur labore adipisci.",,37.36,,Malware,Known Pattern A,Ignored,Medium,Baiju Gill,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; sa-IN) AppleWebKit/534.8.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6534.8.3",Segment A,"Tadepalligudem, Jharkhand",64.249.141.173,,,Server
2021-12-05 21:46:39,169.208.152.192,22.177.237.54,1492,45770,ICMP,1010,Data,FTP,"Labore officia iste sint asperiores sequi voluptatibus molestiae.
Ipsum eius voluptatum nam. Eveniet ut quidem enim est iste.",,29.75,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Divit Chhabra,Mozilla/5.0 (Android 5.0; Mobile; rv:44.0) Gecko/44.0 Firefox/44.0,Segment C,"Jalgaon, Goa",67.117.83.169,,,Server
2022-07-12 02:48:53,212.113.81.55,207.23.140.86,62601,53632,TCP,667,Control,DNS,Odio ullam iste consequatur. Sint nisi animi reprehenderit. Veritatis commodi ad amet optio placeat nam. Neque corporis occaecati.,,20.88,,Intrusion,Known Pattern B,Logged,High,Siya Balakrishnan,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_4; rv:1.9.5.20) Gecko/4324-08-15 22:51:51 Firefox/4.0,Segment A,"Serampore, Odisha",,,Alert Data,Firewall
2022-02-20 02:28:31,12.124.97.209,83.83.213.42,59803,46642,ICMP,329,Data,HTTP,"Occaecati quam odit iste itaque reprehenderit. Repudiandae saepe repudiandae incidunt molestiae sed iusto.
Architecto neque ipsum placeat. Blanditiis tempore nesciunt harum nisi earum.",,7.72,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Kismat Baral,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/3.1),Segment B,"Gurgaon, Manipur",154.242.182.255,,,Firewall
2021-12-12 23:24:29,187.53.203.216,54.35.163.155,2345,10518,UDP,1391,Control,FTP,Inventore laudantium rem dolorum molestias eveniet. Ut perspiciatis odit eos debitis doloribus. Ipsa modi cumque aliquam magni expedita.,,7.2,,Intrusion,Known Pattern B,Logged,High,Tiya Dass,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/3.1),Segment A,"Gopalpur, Gujarat",,,,Server
2021-12-13 17:30:40,136.127.183.17,147.70.49.252,15748,64627,ICMP,1344,Data,DNS,"Qui minus occaecati. Assumenda inventore beatae deleniti dolor dolorem.
Asperiores natus vel repellendus esse suscipit. Itaque impedit corporis dignissimos eveniet molestiae. Iure optio iusto nulla.",,14.03,,Intrusion,Known Pattern A,Logged,Medium,Mahika Bali,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/4.0),Segment C,"Hospet, Bihar",,,,Server
2020-05-15 01:27:46,45.93.107.149,38.162.155.57,29336,12785,UDP,1121,Control,HTTP,Nisi ullam voluptatibus vero nostrum. Perspiciatis eligendi ipsum dignissimos dolorem itaque ratione.,IoC Detected,59.99,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Kiaan Dasgupta,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.34.1 (KHTML, like Gecko) Version/4.0.5 Safari/531.34.1",Segment A,"Sonipat, Nagaland",,Log Data,,Server
2020-03-28 08:52:51,163.78.42.235,173.61.155.209,4584,25840,TCP,733,Control,HTTP,Ab necessitatibus laudantium nam itaque praesentium mollitia. Corporis mollitia ea officia maiores officiis. Officia accusamus vero.,IoC Detected,86.82,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Nitara Thaman,Opera/8.52.(X11; Linux x86_64; kl-GL) Presto/2.9.182 Version/12.00,Segment B,"Sirsa, Rajasthan",,Log Data,Alert Data,Firewall
2022-03-24 22:28:21,16.56.133.84,32.77.205.124,21515,26575,UDP,1471,Data,DNS,"Quisquam magnam explicabo nobis nostrum. Eaque nam neque velit repellat officiis blanditiis. Minus excepturi ex quo.
Officia dolor temporibus fuga voluptatem. Voluptatibus unde nihil.",,77.14,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Siya Ratta,Opera/8.79.(Windows CE; bn-BD) Presto/2.9.165 Version/10.00,Segment B,"Kolhapur, Karnataka",192.27.144.60,,Alert Data,Server
2022-04-08 16:38:26,40.159.238.166,39.164.232.5,35882,1505,TCP,133,Control,HTTP,"Recusandae nulla eligendi accusantium at. Minus minima incidunt accusamus ipsa unde at.
Id a repellendus animi.
Saepe beatae vitae. Non non sint quaerat dolor consectetur soluta debitis.",IoC Detected,58.51,Alert Triggered,Intrusion,Known Pattern A,Blocked,Medium,Anay Divan,Opera/8.31.(Windows NT 6.2; my-MM) Presto/2.9.173 Version/11.00,Segment A,"Kalyan-Dombivli, Sikkim",,Log Data,,Server
2023-04-03 20:19:29,28.113.39.74,119.100.119.89,65060,32671,ICMP,976,Data,DNS,Odio saepe fuga asperiores sed numquam. Odio animi aliquid vel voluptatibus reprehenderit. Voluptas assumenda illum dolore.,IoC Detected,92.55,,DDoS,Known Pattern B,Logged,Medium,Charvi Samra,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.1),Segment A,"Tirunelveli, Telangana",7.112.147.205,Log Data,,Server
2022-02-15 04:13:55,40.28.194.212,190.248.216.232,59183,20211,UDP,321,Data,DNS,"Laborum deserunt ipsum eos aspernatur fugiat. Quod repellat culpa magni similique. Dolorum ducimus porro nulla.
Incidunt fuga dicta.",,70.72,,DDoS,Known Pattern B,Logged,Medium,Faiyaz Kade,"Mozilla/5.0 (Windows CE) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/36.0.825.0 Safari/535.2",Segment C,"Asansol, Andhra Pradesh",,,Alert Data,Firewall
2020-06-17 14:38:46,46.49.137.164,191.192.217.140,47277,29797,ICMP,353,Data,FTP,"Ipsa labore eos quaerat libero quos at. Quod consequuntur quod.
Aliquam dolores sequi alias. Reprehenderit exercitationem repellendus magnam at in eligendi magni. Fuga saepe eum ex autem.",IoC Detected,41.68,,Intrusion,Known Pattern B,Blocked,Low,Vidur Sehgal,"Mozilla/5.0 (Windows 98) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/34.0.806.0 Safari/535.2",Segment A,"Shivpuri, Uttar Pradesh",,Log Data,Alert Data,Firewall
2023-05-16 21:04:36,33.27.84.209,161.239.92.33,9078,46458,ICMP,1445,Control,DNS,"In accusantium laborum. Aut natus eligendi.
Beatae exercitationem quis assumenda unde quasi. Nihil optio eveniet itaque possimus. Cumque harum repudiandae quas.",IoC Detected,46.91,,Malware,Known Pattern A,Ignored,Low,Prerak Lad,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.20.7 (KHTML, like Gecko) Version/4.0.3 Safari/535.20.7",Segment A,"Katihar, Himachal Pradesh",,Log Data,Alert Data,Server
2020-06-18 21:13:34,19.156.199.119,150.246.134.70,48295,61410,ICMP,1308,Control,DNS,Qui ut consequatur eius commodi maiores fugiat. Totam tenetur maiores at doloremque exercitationem. Eum eveniet delectus deserunt.,,96.05,Alert Triggered,Malware,Known Pattern B,Logged,Low,Jayant Sangha,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/9553-10-06 07:50:47 Firefox/3.8,Segment B,"Mangalore, Andhra Pradesh",27.160.204.2,,,Firewall
2020-01-13 23:10:32,12.25.208.63,124.151.201.88,22616,16493,TCP,1182,Data,DNS,Pariatur ipsa dolorem fuga reprehenderit aperiam expedita. Debitis accusantium a quod cumque at nostrum sequi. Exercitationem nulla repellat nam culpa.,IoC Detected,75.14,,DDoS,Known Pattern A,Ignored,Medium,Aarna Bhagat,Mozilla/5.0 (Windows NT 5.01; as-IN; rv:1.9.0.20) Gecko/9191-07-22 00:48:54 Firefox/3.8,Segment C,"Lucknow, Tamil Nadu",,Log Data,Alert Data,Server
2020-12-18 16:42:17,24.55.37.22,191.148.107.24,30329,14536,UDP,777,Data,HTTP,"Asperiores sint laboriosam iste ipsum dolorem. Vel quod provident quisquam rem vel iste.
Laborum tempora minus. Excepturi magnam sunt accusamus at.",,42.43,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Jayesh Sen,Opera/9.60.(Windows NT 10.0; ha-NG) Presto/2.9.181 Version/10.00,Segment B,"Guwahati, Maharashtra",,,Alert Data,Firewall
2021-01-12 07:47:29,34.225.34.166,53.132.96.4,50187,23231,ICMP,1263,Data,HTTP,"Natus nisi quasi tenetur. Fuga velit repudiandae laboriosam sint.
Sed vero sed sit mollitia enim voluptas. Quis eum similique doloremque doloremque.",,13.76,,DDoS,Known Pattern B,Blocked,Medium,Vritika Sant,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_9 rv:6.0; raj-IN) AppleWebKit/531.15.5 (KHTML, like Gecko) Version/4.0.3 Safari/531.15.5",Segment C,"Jabalpur, Haryana",,,Alert Data,Firewall
2023-02-19 02:14:03,93.88.35.144,191.219.5.105,52502,35982,UDP,369,Data,HTTP,"Mollitia atque ex dolorem perspiciatis pariatur alias. Eum error error inventore. Quae praesentium iste.
Necessitatibus explicabo blanditiis sunt iure. Voluptate sint ab quaerat ex quis.",,59.05,,Malware,Known Pattern B,Logged,High,Oorja Chandra,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_5; rv:1.9.6.20) Gecko/8643-01-18 16:38:17 Firefox/3.8,Segment A,"Tinsukia, Punjab",6.209.9.64,,Alert Data,Server
2021-09-26 05:54:38,130.20.100.118,15.79.62.125,25224,51026,ICMP,119,Control,FTP,"Maiores sed id nesciunt. Labore consequuntur totam est velit.
Maxime eveniet sit quibusdam. Excepturi facere nulla asperiores vel exercitationem aspernatur incidunt.",IoC Detected,42.68,Alert Triggered,Malware,Known Pattern A,Logged,High,Akarsh Dugar,Opera/8.31.(X11; Linux i686; af-ZA) Presto/2.9.163 Version/12.00,Segment B,"Jaipur, Kerala",17.102.23.239,Log Data,Alert Data,Firewall
2022-01-23 06:56:42,42.11.153.37,123.211.240.13,3196,8302,UDP,242,Data,FTP,"Earum reiciendis eum laudantium deserunt nemo aspernatur. Laborum qui reiciendis facilis impedit voluptatem.
Esse tempore fuga minima.",,44.45,,DDoS,Known Pattern B,Ignored,Medium,Nitya Madan,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.30.1 (KHTML, like Gecko) Version/4.0 Safari/535.30.1",Segment B,"Jalna, Andhra Pradesh",,Log Data,Alert Data,Server
2022-02-09 15:52:33,40.199.67.64,57.242.144.30,40771,13030,TCP,475,Control,HTTP,"Sequi distinctio vel numquam. Porro numquam eligendi fuga voluptatibus blanditiis.
Aliquid officia modi ad. Rerum sapiente veritatis optio laboriosam. Aperiam fuga unde ducimus debitis illo.",,76.03,Alert Triggered,Malware,Known Pattern A,Logged,High,Neysa Garde,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/43.0.860.0 Safari/533.1",Segment A,"Hajipur, Uttarakhand",,,Alert Data,Server
2022-10-12 04:45:58,161.245.45.191,206.63.209.254,23445,46409,TCP,737,Control,HTTP,Voluptatibus placeat est recusandae facere eum hic. Quas eaque tenetur debitis quo totam distinctio.,,43.59,,Intrusion,Known Pattern B,Blocked,Low,Sumer Zachariah,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/4916-09-04 04:51:10 Firefox/3.8,Segment B,"Saharanpur, Madhya Pradesh",19.106.98.59,,,Server
